Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-2084.823	-2400.946	316.1227	0.0200396	0.000791876	0.0112942	0.00703309	0.00782944	0.0290816	0.00318243	0.0115843	0.00889541	0.00218825	0.015631	1.27235e-06	0.006151	0.00539939	0.0020255	0.0140883	0.00388547	0.00661461	0.0114399	0.016908	0.00612042	0.000584461	0.0109718	0.0174274	0.0122986	0.00963581	0.00608821	0.0137877	0.00642752	0.00204574	0.00263932	0.00195728	0.00475367	0.00123046	0.0017497	0.00705293	0.000598717	0.00637968	0.00529268	0.000864344	0.00078954	0.00154006	0.0174831	0.00230231	0.00154375	0.0275331	0.00200785	0.0035761	0.00314796	0.00349925	0.0245096	0.00762387	0.00575431	0.00646054	0.00366915	0.00587411	0.00311626	0.0132925	0.001868	0.00464655	9.82329e-05	0.00578771	0.000394147	0.0191583	0.000895701	0.00675223	0.00845183	0.0115914	0.000811515	0.00101512	0.00265567	0.0267809	0.000122233	0.000482596	0.0174266	0.020162	0.0201039	0.00071544	0.000892036	0.00292334	0.0138705	0.00866704	0.00310416	0.00659465	0.0171305	0.0133247	0.00452179	0.0120089	0.0145331	0.00690428	0.00207859	0.00265688	0.00729052	0.0125608	0.00887249	0.0156175	0.00501778	0.000995958	0.00287623	0.00670086	0.00230956	0.00786502	0.000834191	0.00695981	0.0053196	0.00468886	0.00464646	0.00205758	0.00632112	0.00243864	0.00414112	0.00257218	0.0352917	0.00366459	0.0207654	0.00878745	0.00167024	0.009909	0.000662305	0.00574652	0.0223926	0.00668776	0.00280015	0.00319947	0.0124877	0.00207689	0.00282357	0.00246593	0.000397195	0.0166333	0.0372327	0.00273891	0.000365107	0.000659486	0.00179604	0.00609938	0.00889956	0.0665535	0.00404046	0.00473618	0.00814019	0.00248804	0.000511667	0.00818481	0.00940855	0.0120925	0.00175319	0.0011952	0.0138946	0.00570826	0.00390853	0.00437071	0.00189508	0.00239395	0.00358824	0.00222015	0.00207847	0.0032056	0.00313377	0.504133	1.47298	0.1569775	1.843022	0.105188	0.333434	0.709885	1.40868	2.99909	9.50681	1.628357	11.74068	0.3264573	0.0168873	0.000667312	0.00951759	0.00592676	0.00659784	0.024507	0.00268182	0.00976203	0.00749614	0.00184403	0.0131722	1.0722e-06	0.00518343	0.00455005	0.00170688	0.0118721	0.00327428	0.00557411	0.00964034	0.0142483	0.00515766	0.000492524	0.00924591	0.014686	0.010364	0.00812007	0.00513052	0.0116189	0.00541645	0.00172394	0.00222415	0.00164939	0.00400591	0.00103691	0.00147447	0.00594349	0.000504537	0.00537614	0.00446013	0.00072838	0.000665343	0.00129781	0.014733	0.00194015	0.00130092	0.0232021	0.00169201	0.00301357	0.00265278	0.00294881	0.0206542	0.00642462	0.00484914	0.00544428	0.00309199	0.0049501	0.00262606	0.0112015	0.00157416	0.00391564	8.27806e-05	0.00487729	0.000332147	0.0161446	0.000754805	0.00569009	0.00712234	0.00976802	0.000683862	0.000855437	0.00223793	0.0225682	0.000103006	0.000406683	0.0146853	0.0169905	0.0169415	0.000602899	0.000751716	0.00246349	0.0116886	0.00730369	0.00261587	0.0055573	0.0144358	0.0112287	0.0038105	0.0101199	0.012247	0.00581821	0.00175162	0.00223894	0.0061437	0.0105849	0.00747682	0.0131608	0.00422847	0.000839291	0.00242379	0.0056468	0.00194626	0.00662783	0.00070297	0.00586501	0.00448282	0.00395129	0.00391556	0.00173392	0.00532679	0.00205503	0.00348971	0.00216757	0.0297402	0.00308814	0.0174989	0.00740516	0.0014075	0.00835029	0.000558123	0.00484257	0.0188702	0.00563576	0.00235968	0.00269618	0.0105234	0.00175019	0.00237941	0.00207803	0.000334715	0.0140169	0.0313759	0.00230807	0.000307675	0.000555747	0.00151352	0.00513993	0.00749964	0.0560845	0.00340489	0.00399116	0.00685972	0.00209666	0.00043118	0.00689732	0.00792856	0.0101904	0.00147741	0.00100719	0.011709	0.00481033	0.00329371	0.00368319	0.00159698	0.00201738	0.0030238	0.00187091	0.00175152	0.00270135	0.00264082	0.921511	0.0784888	1.186666
36	-2079.716	-2394.558	314.8413	0.18545	0.016019	0.0139585	0.0225574	0.00723592	0.0137996	0.000443667	0.00925349	0.000523869	0.0142303	0.0522494	0.000410226	0.00325143	0.00467121	0.00491042	0.00870659	0.00398054	0.00952546	0.0127874	0.0174082	0.00911801	5.77642e-05	0.0269387	0.0212508	0.024757	0.0233497	0.0211164	0.0117096	0.0100355	0.00556938	0.00247754	0.00117828	0.00796498	0.00853982	0.000725308	0.0300553	0.00296201	0.0149398	0.0215711	0.0107377	0.00803184	0.0191145	0.0496286	0.00659074	0.00105284	0.0300842	0.00897523	0.00327522	0.00614358	0.0040702	0.0383534	0.0265068	0.0180707	0.0119465	0.00397169	0.0175182	0.00249663	0.0116198	0.00156994	0.0173854	0.00159844	0.0411657	0.00146525	0.0105626	0.00466361	0.00913284	0.00787603	0.0355062	0.0113142	0.00158985	0.00447334	0.0195884	0.00482695	0.00352723	0.00899829	0.0173827	0.0242656	0.00323056	0.00325508	0.00114437	0.0119818	0.0933976	0.017139	0.00433448	0.0171356	0.0303464	0.00365686	0.000597888	0.055968	0.00299966	0.00390596	0.0490326	0.00532909	0.0144371	0.000730493	0.0124168	0.00717582	0.0213991	0.0182278	0.0308334	0.0793579	0.00864801	0.0172338	0.00416988	0.0111493	0.0015361	0.0834537	0.01057	0.00180128	0.00277207	0.0125681	0.0040751	0.00659915	0.00856642	0.0085643	0.0124709	0.00661948	0.00563124	0.00277024	0.000862465	0.0284727	0.0150841	0.001235	0.00329285	0.0109532	0.00814004	0.00447785	0.0346806	0.00042054	0.000890379	0.00333904	0.00425459	0.0144263	0.00150218	0.0113543	0.000122008	0.00242706	0.0203126	0.01045	0.0157782	0.0120692	0.0150605	0.0179407	0.0125987	0.0158993	0.0244301	0.00164848	0.0313518	0.0244342	0.00581204	0.0213857	0.00380744	0.00253867	0.0128136	0.0222878	0.0112985	0.000424876	0.0017725	0.00321303	0.225293	1.73895	0.1309912	1.869009	0.104081	0.331719	0.708744	1.41095	3.0146	9.60787	1.636003	14.2682	0.1235771	0.0812928	0.007022	0.00611874	0.00988812	0.00317188	0.00604911	0.000194483	0.00405629	0.000229639	0.0062379	0.0229037	0.000179824	0.00142527	0.00204764	0.0021525	0.00381656	0.00174488	0.00417551	0.0056054	0.00763093	0.00399691	2.53211e-05	0.0118087	0.00931535	0.0108523	0.0102354	0.00925643	0.00513296	0.00439909	0.00244135	0.00108604	0.000516503	0.00349147	0.00374346	0.000317941	0.0131748	0.00129841	0.00654891	0.00945575	0.00470692	0.00352078	0.0083789	0.0217548	0.00288907	0.000461516	0.0131875	0.00393432	0.0014357	0.00269306	0.00178418	0.0168123	0.0116193	0.00792134	0.0052368	0.001741	0.00767916	0.0010944	0.00509355	0.000688187	0.00762094	0.000700683	0.0180451	0.000642297	0.00463013	0.00204431	0.00400341	0.00345248	0.0155643	0.00495962	0.000696917	0.0019609	0.00858665	0.00211591	0.00154617	0.00394443	0.00761976	0.0106369	0.00141612	0.00142687	0.00050164	0.00525225	0.0409411	0.00751293	0.00190003	0.00751143	0.0133024	0.00160299	0.000262086	0.0245337	0.00131491	0.00171219	0.0214936	0.00233602	0.00632855	0.000320214	0.00544294	0.00314554	0.00938036	0.00799023	0.0135159	0.0347867	0.00379088	0.00755449	0.00182788	0.00488735	0.000673355	0.0365822	0.00463341	0.000789597	0.00121515	0.00550927	0.00178633	0.00289275	0.00375512	0.00375419	0.00546664	0.00290167	0.00246847	0.00121434	0.000378064	0.0124811	0.00661216	0.000541364	0.00144343	0.00480136	0.00356821	0.00196288	0.0152024	0.000184345	0.0003903	0.00146368	0.00186501	0.0063238	0.000658486	0.00497721	5.34827e-05	0.00106391	0.0089041	0.00458077	0.00691643	0.00529057	0.00660184	0.00786435	0.00552269	0.00696952	0.010709	0.000722617	0.0137431	0.0107108	0.00254773	0.00937448	0.001669	0.00111283	0.00561688	0.00976991	0.00495272	0.000186246	0.000776981	0.00140844	0.934504	0.0654956	2.281267
72	-2068.697	-2383.61	314.9131	0.0686007	0.0227077	0.00702611	0.0437814	0.012038	0.0439562	0.0027626	0.0220581	0.00120942	0.00264071	0.0213316	0.000390526	0.0136329	0.0010209	0.00409082	0.0235185	0.00340153	0.0156164	0.00141745	0.00977266	0.0150173	3.98302e-06	0.0472734	0.0219665	0.0203719	0.0271214	0.027313	0.0135519	0.00679466	0.0065562	0.00127234	0.00184563	0.00535782	0.00131459	0.00273617	0.00942475	0.0072858	0.00259496	0.0147163	0.00276732	0.00253543	0.0059209	0.0287944	0.0139348	0.000787763	0.0270326	0.015085	0.00416139	0.00835149	0.00670254	0.0359771	0.00436531	0.00811725	0.00724871	0.00270269	0.0168733	0.00228961	0.0164753	0.000325774	0.0117373	0.0115512	0.0127709	0.00213321	0.0131598	0.00463321	0.0087359	0.00698923	0.0154685	0.00809594	0.00672154	0.00691257	0.006584	0.0025084	0.00237548	0.0225931	0.0225443	0.0361213	0.00530051	0.000838992	0.00272601	0.017999	0.133281	0.0150049	0.00905412	0.00327624	0.0322146	0.0134215	0.00323811	0.0792951	0.0115709	0.0197454	0.0460126	0.00489012	0.023453	0.000372221	0.0125426	0.00410933	0.00725252	0.00667996	0.0366282	0.0456921	0.000257762	0.00450229	0.00465876	0.0110497	0.000460779	0.139644	0.0114189	0.0127493	0.00469264	0.0110723	0.00288284	0.00149858	0.012042	0.0251777	0.00491583	0.019954	0.0228816	0.00123784	0.00091299	0.0166124	0.0140288	0.00420179	0.00259709	0.00110901	0.00833897	0.000788889	0.0251366	0.000824158	0.00488048	0.00164986	0.00243835	0.0297227	0.00542111	0.00859926	0.00112271	0.0235052	0.0204082	0.00591732	0.0118952	0.00355152	0.00863244	0.0256631	0.00203546	0.00798707	0.0244277	0.00753905	0.0238916	0.0148642	0.00574732	0.00421176	5.37017e-05	0.00354957	0.0072498	0.0146145	0.0071355	0.00297888	0.00400627	0.00520727	0.220829	1.74321	0.130886	1.869114	0.0865436	0.30317	0.689122	1.45112	3.29848	11.5549	1.769427	14.28047	0.1208326	0.0318373	0.0105385	0.00326078	0.0203187	0.00558677	0.0203998	0.00128211	0.0102371	0.000561284	0.00122554	0.0098999	0.000181241	0.00632698	0.000473794	0.00189853	0.0109148	0.00157864	0.00724748	0.000657832	0.00453544	0.00696943	1.8485e-06	0.0219394	0.0101945	0.00945452	0.0125869	0.0126758	0.00628936	0.00315337	0.0030427	0.000590485	0.000856547	0.00248654	0.000610095	0.00126985	0.00437398	0.0033813	0.00120431	0.00682975	0.0012843	0.00117668	0.00274786	0.0133633	0.00646708	0.000365597	0.0125457	0.00700086	0.00193128	0.00387588	0.00311062	0.0166968	0.00202592	0.00376718	0.00336409	0.0012543	0.0078308	0.0010626	0.0076461	0.00015119	0.0054472	0.00536084	0.00592692	0.000990011	0.00610738	0.00215025	0.00405429	0.00324367	0.00717885	0.00375729	0.00311943	0.00320809	0.0030556	0.00116413	0.00110245	0.0104853	0.0104627	0.0167637	0.00245994	0.000389372	0.00126513	0.00835324	0.061855	0.0069637	0.00420197	0.00152049	0.0149506	0.00622887	0.00150279	0.0368005	0.00537001	0.00916374	0.0213542	0.00226948	0.0108844	0.000172746	0.00582094	0.00190712	0.00336586	0.00310014	0.016999	0.0212055	0.000119626	0.00208949	0.00216211	0.00512811	0.000213845	0.0648081	0.00529943	0.0059169	0.00217783	0.00513861	0.00133791	0.000695484	0.00558864	0.0116849	0.00228141	0.00926056	0.0106192	0.000574475	0.000423714	0.00770975	0.0065107	0.00195003	0.0012053	0.000514687	0.00387008	0.00036612	0.0116658	0.000382488	0.00226501	0.000765692	0.00113163	0.0137941	0.00251591	0.00399088	0.000521044	0.0109087	0.00947135	0.0027462	0.00552051	0.00164824	0.00400627	0.0119101	0.000944648	0.00370676	0.0113368	0.00349884	0.011088	0.0068984	0.0026673	0.00195466	2.49227e-05	0.00164734	0.0033646	0.00678254	0.00331155	0.00138248	0.00185929	0.00241667	0.934557	0.065443	2.154731
108	-2071.755	-2387.515	315.7602	0.0221212	0.00283316	0.0104746	0.0156351	0.0030916	0.012914	0.0025381	0.00440849	0.00140896	0.00510651	0.0282961	0.0057554	0.00920298	0.000942479	0.00155255	0.0117505	0.0161237	0.00874761	0.00466398	0.0126476	0.00275844	4.86045e-07	0.00625667	0.0166146	0.0102288	0.0235244	0.0127521	0.0022603	0.010829	0.00830759	0.00168295	0.00539452	0.00339471	0.00437766	0.0013132	0.00961216	0.00164728	0.00111185	0.00591448	0.00451	0.00177974	0.0015648	0.0174807	0.00926033	0.0028894	0.0243223	0.0050575	0.00497701	0.0157992	0.0167991	0.0204273	0.017964	0.00280512	0.00603316	0.00149871	0.00652503	0.00315467	0.00799756	0.000211216	0.00404761	0.00200896	0.0112284	0.00889447	0.00626963	0.000261686	0.00324836	0.00177492	0.0152946	0.00193913	0.0064141	0.000429393	0.00743209	0.0013645	0.00551698	0.00663065	0.0258155	0.016961	0.00524358	0.00224384	0.00188523	0.0190569	0.0753482	0.00354985	0.00643143	0.00831411	0.0364844	0.00142439	0.000841672	0.0297253	0.00564291	0.00435825	0.025669	0.00301882	0.00771657	0.000802006	0.00464124	0.0120105	0.00714897	0.00535014	0.0236131	0.044874	0.000555504	0.00150129	0.00509988	0.00591573	0.00235846	0.0717513	0.00744005	0.0151087	0.00355145	0.0114412	0.00241224	0.00357534	0.0129055	0.00943594	0.000513915	0.0240243	0.0130436	0.00652169	0.00471328	0.0113371	0.00563786	0.00313056	0.00406644	0.000105726	0.00930582	0.000865353	0.0102762	0.00750268	0.00659873	0.00123623	0.000363767	0.0172134	0.00240071	0.0050143	0.00360958	0.0147886	0.00169806	0.00383258	0.00700481	0.00387668	0.00495324	0.0118892	0.00444113	0.0113134	0.00653011	0.000784884	0.0399159	0.00323087	0.00484315	0.00195068	7.62143e-05	0.0044649	0.00464953	0.000647436	0.00124015	0.00346847	0.00380266	0.00811188	0.31393	1.65441	0.1273729	1.872627	0.0866038	0.303273	0.689194	1.45097	3.29736	11.5468	1.768924	14.70193	0.1809962	0.0160505	0.00205566	0.00760002	0.0113444	0.00224317	0.00937001	0.00184157	0.00319866	0.0010223	0.00370513	0.0205308	0.00417594	0.0066774	0.000683834	0.00112648	0.00852583	0.0116988	0.006347	0.00338404	0.00917668	0.00200144	3.52659e-07	0.00453965	0.0120551	0.00742168	0.0170686	0.00925257	0.00164	0.00785717	0.00602774	0.0012211	0.0039141	0.0024631	0.00317629	0.000952817	0.00697429	0.00119521	0.000806727	0.00429137	0.00327232	0.00129133	0.00113537	0.0126835	0.00671901	0.00209646	0.0176475	0.00366957	0.00361117	0.0114634	0.0121889	0.0148214	0.0130341	0.00203531	0.00437748	0.00108742	0.00473436	0.00228893	0.00580279	0.000153252	0.00293682	0.00145764	0.008147	0.00645355	0.00454905	0.000189871	0.00235691	0.00128783	0.0110973	0.00140697	0.00465388	0.000311554	0.0053925	0.000990041	0.00400295	0.004811	0.018731	0.0123064	0.00380458	0.00162806	0.00136787	0.0138271	0.0546704	0.00257566	0.00466645	0.00603247	0.026472	0.00103349	0.000610692	0.0215677	0.00409432	0.00316221	0.0186246	0.00219037	0.00559891	0.000581911	0.00336754	0.00871449	0.00518707	0.0038819	0.017133	0.0325592	0.000403057	0.00108929	0.00370032	0.00429227	0.00171123	0.0520605	0.00539827	0.0109624	0.00257682	0.00830135	0.00175025	0.00259416	0.00936387	0.00684643	0.000372881	0.0174313	0.00946402	0.00473194	0.00341981	0.00822587	0.00409066	0.00227144	0.00295048	7.67118e-05	0.00675202	0.000627874	0.00745609	0.00544372	0.00478784	0.000896973	0.000263938	0.0124895	0.00174188	0.00363823	0.002619	0.0107302	0.00123206	0.0027808	0.00508248	0.0028128	0.00359392	0.00862643	0.00322235	0.00820868	0.00473805	0.000569488	0.0289618	0.00234422	0.00351404	0.00141535	5.52988e-05	0.00323959	0.00337355	0.00046976	0.000899816	0.00251662	0.0027591	0.00588573	0.936314	0.0636864	1.378227
144	-2100.154	-2416.451	316.2974	0.0304864	0.0044664	0.00542769	0.0169904	0.0058567	0.0134448	0.000938504	0.0164995	0.0085988	0.00677276	0.015502	0.0078853	0.000903443	0.00403763	0.00680398	0.0130604	0.00228505	0.0138176	0.00397887	0.00577428	0.00552891	0.000312391	0.00630254	0.00924502	0.011055	0.0144502	0.0116427	0.00807064	0.0129481	0.00550939	0.00206759	0.00253531	0.00255385	0.00349873	0.00227548	0.0160172	0.00229474	0.00183519	0.00116869	0.00165424	0.00501135	0.00279687	0.0231013	0.00274435	0.00240914	0.0220182	0.0156003	0.00327077	0.00376133	0.00789016	0.024976	0.00382549	0.0129809	0.00661557	0.00358698	0.00857733	0.00176945	0.0207224	0.00785177	0.0128497	0.00365239	0.00424992	0.00466051	0.00626926	0.000540534	0.0069293	0.00545924	0.0211285	0.00140741	0.010185	0.00249078	0.0024822	0.00336741	0.000390754	0.00799602	0.0119975	0.0115666	0.0135119	0.00347727	0.014506	0.0128433	0.00530569	0.00578547	0.00182814	0.00322847	1.0193e-06	0.00366394	0.00642209	0.00879443	0.0197155	0.00773998	0.022385	0.0102387	0.0152263	0.0013138	0.0194598	0.00867591	0.00430069	0.014904	0.00893481	0.00391489	0.00105455	0.00484594	0.0126511	0.00857541	0.010983	0.00296168	0.0170004	0.00889119	0.00206438	0.00407713	0.000449016	0.00396235	0.0101214	0.0617749	0.00161184	0.0274114	0.0625081	0.00210704	0.00501969	0.011614	0.00386077	0.00134355	0.001233	0.00151791	0.0108794	0.00834071	0.0732257	0.0123958	0.0081295	0.00705421	0.00461865	0.00749504	0.00112451	0.00252221	0.00454485	7.91926e-05	0.0021603	0.000359896	0.011339	0.0305674	0.00211806	0.0132139	0.00259538	0.00631446	0.000779943	0.00699307	0.0148738	0.0024847	0.000613915	0.000754259	0.000631773	4.81945e-05	0.0124034	0.000103273	0.00943956	0.011553	0.0196409	0.00235991	0.715725	1.27115	0.2654334	1.734567	0.0906609	0.310121	0.694012	1.4409	3.22455	11.0301	1.73582	6.534848	0.5370644	0.0221364	0.00324309	0.0039411	0.0123369	0.0042526	0.00976241	0.000681456	0.0119804	0.00624366	0.00491776	0.0112561	0.00572559	0.000655998	0.00293176	0.00494043	0.00948326	0.00165919	0.0100331	0.0028891	0.00419276	0.00401459	0.00022683	0.00457633	0.00671289	0.00802714	0.0104924	0.00845387	0.00586016	0.00940176	0.00400042	0.0015013	0.00184091	0.00185437	0.00254046	0.00165225	0.0116303	0.00166623	0.00133254	0.000848593	0.00120116	0.00363879	0.00203083	0.016774	0.0019927	0.0017493	0.0159876	0.0113275	0.00237493	0.00273113	0.00572911	0.0181353	0.00277773	0.00942555	0.00480363	0.00260454	0.00622808	0.00128481	0.0150467	0.00570124	0.00933028	0.00265203	0.0030859	0.00338404	0.00455216	0.000392487	0.00503142	0.00396401	0.0153416	0.00102193	0.00739545	0.00180858	0.00180235	0.00244511	0.00028373	0.00580598	0.00871149	0.00839862	0.00981112	0.00252488	0.0105329	0.00932564	0.00385251	0.00420088	0.00132743	0.00234422	7.40124e-07	0.00266042	0.00466313	0.00638571	0.0143156	0.00562007	0.016254	0.0074344	0.0110559	0.000953961	0.0141299	0.00629966	0.00312277	0.0108219	0.00648765	0.00284264	0.000765719	0.00351868	0.00918606	0.00622668	0.00797484	0.0021505	0.0123441	0.00645597	0.00149896	0.00296044	0.000326034	0.0028771	0.00734924	0.0448553	0.00117037	0.0199037	0.0453877	0.00152994	0.00364484	0.00843303	0.00280334	0.000975566	0.000895291	0.00110217	0.00789962	0.00605626	0.0531699	0.00900068	0.0059029	0.00512212	0.00335365	0.00544222	0.000816514	0.0018314	0.00330006	5.75025e-05	0.00156861	0.000261323	0.00823336	0.0221953	0.00153794	0.00959473	0.00188453	0.00458499	0.000566323	0.00507773	0.0108	0.00180416	0.000445769	0.000547674	0.000458736	3.49945e-05	0.00900624	7.49874e-05	0.00685415	0.00838873	0.0142614	0.00171355	0.867283	0.132717	1.377204
